ID_Venda,ID_Produto,ID_Cliente,ID_Tempo,ID_Plataforma,ID_Promocao,Quantidade,Preco_Unitario,Desconto_Percentual,Receita_Total,Custo_Total,Lucro_Bruto,Margem_Percentual,Canal_Venda,Forma_Pagamento,Data_Venda,Categoria,Dias_Apos_Lancamento,Midia_Fisica_Digital
VND01184,PRD025,CLI057,TMP0671,PLT008,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,Boleto,2025-11-01,Jogos,8,Físico e Digital
VND01185,PRD025,CLI051,TMP0685,PLT008,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Cartão Débito,2025-11-15,Jogos,22,Físico e Digital
VND01186,PRD025,CLI058,TMP0917,PLT008,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,PIX,2026-07-05,Jogos,254,Físico e Digital
VND01187,PRD025,CLI001,TMP0672,PLT008,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,App Mobile,Boleto,2025-11-02,Jogos,9,Físico e Digital
VND01188,PRD025,CLI057,TMP0851,PLT008,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,E-commerce,Boleto,2026-04-30,Jogos,188,Físico e Digital
VND01189,PRD025,CLI037,TMP0677,PLT008,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Cartão Débito,2025-11-07,Jogos,14,Físico e Digital
VND01190,PRD025,CLI027,TMP0667,PLT008,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,E-commerce,Cartão Crédito,2025-10-28,Jogos,4,Físico e Digital
VND01191,PRD025,CLI013,TMP0682,PLT008,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,App Mobile,Cartão Crédito,2025-11-12,Jogos,19,Físico e Digital
VND01192,PRD025,CLI008,TMP0682,PLT008,PROMO000,2,299.90,0.00,599.80,389.80,210.00,35.01,Loja Física,Cartão Crédito,2025-11-12,Jogos,19,Físico e Digital
VND01193,PRD025,CLI013,TMP0675,PLT008,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,App Mobile,Cartão Débito,2025-11-05,Jogos,12,Físico e Digital
VND01194,PRD025,CLI022,TMP0836,PLT008,PROMO000,1,299.90,0.00,299.90,194.90,105.00,35.01,Loja Física,PIX,2026-04-15,Jogos,173,Físico e Digital
VND01195,PRD025,CLI034,TMP1062,PLT008,PROMO015,1,269.91,10.00,269.91,194.90,75.01,27.79,App Mobile,Boleto,2026-11-27,Jogos,399,Físico e Digital
VND01196,PRD026,CLI068,TMP0471,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,Cartão Crédito,2025-04-15,Jogos,26,Físico e Digital
VND01197,PRD026,CLI073,TMP0454,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,E-commerce,Cartão Débito,2025-03-29,Jogos,9,Físico e Digital
VND01198,PRD026,CLI013,TMP0735,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,Cartão Débito,2026-01-04,Jogos,290,Físico e Digital
VND01199,PRD026,CLI067,TMP0681,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,Loja Física,Cartão Débito,2025-11-11,Jogos,236,Físico e Digital
VND01200,PRD026,CLI010,TMP0504,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,E-commerce,Cartão Crédito,2025-05-18,Jogos,59,Físico e Digital
VND01201,PRD026,CLI008,TMP0475,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,Loja Física,Boleto,2025-04-19,Jogos,30,Físico e Digital
VND01202,PRD026,CLI015,TMP0531,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,Loja Física,Boleto,2025-06-14,Jogos,86,Físico e Digital
VND01203,PRD026,CLI075,TMP0456,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,E-commerce,Cartão Débito,2025-03-31,Jogos,11,Físico e Digital
VND01204,PRD026,CLI061,TMP1068,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,Cartão Crédito,2026-12-03,Jogos,623,Físico e Digital
VND01205,PRD026,CLI026,TMP0573,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,E-commerce,PIX,2025-07-26,Jogos,128,Físico e Digital
VND01206,PRD026,CLI051,TMP0483,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,Cartão Débito,2025-04-27,Jogos,38,Físico e Digital
VND01207,PRD026,CLI013,TMP0465,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,PIX,2025-04-09,Jogos,20,Físico e Digital
VND01208,PRD026,CLI002,TMP0450,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,Loja Física,Boleto,2025-03-25,Jogos,5,Físico e Digital
VND01209,PRD026,CLI015,TMP0831,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,App Mobile,Cartão Débito,2026-04-10,Jogos,386,Físico e Digital
VND01210,PRD026,CLI013,TMP0614,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,App Mobile,Cartão Débito,2025-09-05,Jogos,169,Físico e Digital
VND01211,PRD026,CLI044,TMP0454,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,E-commerce,PIX,2025-03-29,Jogos,9,Físico e Digital
VND01212,PRD026,CLI073,TMP0943,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,Cartão Crédito,2026-07-31,Jogos,498,Físico e Digital
VND01213,PRD026,CLI060,TMP0454,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,Cartão Crédito,2025-03-29,Jogos,9,Físico e Digital
VND01214,PRD026,CLI007,TMP0455,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,E-commerce,Cartão Débito,2025-03-30,Jogos,10,Físico e Digital
VND01215,PRD026,CLI014,TMP0469,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,App Mobile,Cartão Débito,2025-04-13,Jogos,24,Físico e Digital
VND01216,PRD026,CLI076,TMP0895,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,E-commerce,PIX,2026-06-13,Jogos,450,Físico e Digital
VND01217,PRD026,CLI012,TMP0448,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,E-commerce,Cartão Débito,2025-03-23,Jogos,3,Físico e Digital
VND01218,PRD026,CLI045,TMP1060,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,App Mobile,Cartão Débito,2026-11-25,Jogos,615,Físico e Digital
VND01219,PRD026,CLI035,TMP0470,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,Cartão Débito,2025-04-14,Jogos,25,Físico e Digital
VND01220,PRD026,CLI054,TMP0460,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,PIX,2025-04-04,Jogos,15,Físico e Digital
VND01221,PRD026,CLI042,TMP0455,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,Loja Física,Cartão Débito,2025-03-30,Jogos,10,Físico e Digital
VND01222,PRD026,CLI063,TMP0447,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,E-commerce,PIX,2025-03-22,Jogos,2,Físico e Digital
VND01223,PRD026,CLI002,TMP0452,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,App Mobile,Cartão Crédito,2025-03-27,Jogos,7,Físico e Digital
VND01224,PRD026,CLI055,TMP1064,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,E-commerce,Cartão Débito,2026-11-29,Jogos,619,Físico e Digital
VND01225,PRD026,CLI013,TMP0782,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,App Mobile,Cartão Crédito,2026-02-20,Jogos,337,Físico e Digital
VND01226,PRD026,CLI069,TMP0465,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,Loja Física,Boleto,2025-04-09,Jogos,20,Físico e Digital
VND01227,PRD026,CLI029,TMP0573,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,E-commerce,PIX,2025-07-26,Jogos,128,Físico e Digital
VND01228,PRD026,CLI070,TMP0777,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,Cartão Débito,2026-02-15,Jogos,332,Físico e Digital
VND01229,PRD026,CLI037,TMP0504,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,PIX,2025-05-18,Jogos,59,Físico e Digital
VND01230,PRD026,CLI004,TMP1021,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,Cartão Débito,2026-10-17,Jogos,576,Físico e Digital
VND01231,PRD026,CLI054,TMP0516,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,Cartão Crédito,2025-05-30,Jogos,71,Físico e Digital
VND01232,PRD026,CLI036,TMP0742,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,Cartão Crédito,2026-01-11,Jogos,297,Físico e Digital
VND01233,PRD026,CLI002,TMP1048,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,PIX,2026-11-13,Jogos,603,Físico e Digital
VND01234,PRD026,CLI022,TMP0497,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,App Mobile,Boleto,2025-05-11,Jogos,52,Físico e Digital
VND01235,PRD026,CLI055,TMP1062,PLT008,PROMO012,2,174.93,30.00,349.86,329.80,"46,193.00",5.73,App Mobile,Cartão Débito,2026-11-27,Jogos,617,Físico e Digital
VND01236,PRD026,CLI003,TMP0451,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,App Mobile,Boleto,2025-03-26,Jogos,6,Físico e Digital
VND01237,PRD026,CLI044,TMP0448,PLT008,PROMO000,2,249.90,0.00,499.80,329.80,170.00,34.01,App Mobile,Cartão Crédito,2025-03-23,Jogos,3,Físico e Digital
VND01238,PRD026,CLI004,TMP0449,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,E-commerce,Cartão Crédito,2025-03-24,Jogos,4,Físico e Digital
VND01239,PRD026,CLI070,TMP0611,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,Boleto,2025-09-02,Jogos,166,Físico e Digital
VND01240,PRD026,CLI050,TMP0531,PLT008,PROMO000,1,249.90,0.00,249.90,164.90,85.00,34.01,Loja Física,Boleto,2025-06-14,Jogos,86,Físico e Digital
VND01241,PRD027,CLI047,TMP0616,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Cartão Débito,2025-09-07,Jogos,3,Físico e Digital
VND01242,PRD027,CLI054,TMP0629,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Débito,2025-09-20,Jogos,16,Físico e Digital
VND01243,PRD027,CLI050,TMP0630,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Débito,2025-09-21,Jogos,17,Físico e Digital
VND01244,PRD027,CLI034,TMP0662,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Boleto,2025-10-23,Jogos,49,Físico e Digital
VND01245,PRD027,CLI001,TMP0662,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,PIX,2025-10-23,Jogos,49,Físico e Digital
VND01246,PRD027,CLI027,TMP0658,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Cartão Crédito,2025-10-19,Jogos,45,Físico e Digital
VND01247,PRD027,CLI052,TMP0696,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Cartão Crédito,2025-11-26,Jogos,83,Físico e Digital
VND01248,PRD027,CLI060,TMP0619,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Cartão Crédito,2025-09-10,Jogos,6,Físico e Digital
VND01249,PRD027,CLI062,TMP0695,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Cartão Débito,2025-11-25,Jogos,82,Físico e Digital
VND01250,PRD027,CLI055,TMP1063,PLT008,PROMO012,1,69.93,30.00,69.93,59.90,"46,091.00",14.34,Loja Física,Cartão Crédito,2026-11-28,Jogos,450,Físico e Digital
VND01251,PRD027,CLI028,TMP0953,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Boleto,2026-08-10,Jogos,340,Físico e Digital
VND01252,PRD027,CLI035,TMP1016,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2026-10-12,Jogos,403,Físico e Digital
VND01253,PRD027,CLI051,TMP0885,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Débito,2026-06-03,Jogos,272,Físico e Digital
VND01254,PRD027,CLI058,TMP1039,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,PIX,2026-11-04,Jogos,426,Físico e Digital
VND01255,PRD027,CLI010,TMP0978,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,PIX,2026-09-04,Jogos,365,Físico e Digital
VND01256,PRD027,CLI058,TMP0643,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Débito,2025-10-04,Jogos,30,Físico e Digital
VND01257,PRD027,CLI032,TMP0640,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,PIX,2025-10-01,Jogos,27,Físico e Digital
VND01258,PRD027,CLI070,TMP0616,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Débito,2025-09-07,Jogos,3,Físico e Digital
VND01259,PRD027,CLI005,TMP1028,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Crédito,2026-10-24,Jogos,415,Físico e Digital
VND01260,PRD027,CLI038,TMP1064,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Boleto,2026-11-29,Jogos,451,Físico e Digital
VND01261,PRD027,CLI046,TMP0616,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Crédito,2025-09-07,Jogos,3,Físico e Digital
VND01262,PRD027,CLI012,TMP0988,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Boleto,2026-09-14,Jogos,375,Físico e Digital
VND01263,PRD027,CLI004,TMP0968,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Cartão Crédito,2026-08-25,Jogos,355,Físico e Digital
VND01264,PRD027,CLI029,TMP0622,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,PIX,2025-09-13,Jogos,9,Físico e Digital
VND01265,PRD027,CLI002,TMP1000,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Crédito,2026-09-26,Jogos,387,Físico e Digital
VND01266,PRD027,CLI010,TMP0875,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,PIX,2026-05-24,Jogos,262,Físico e Digital
VND01267,PRD027,CLI022,TMP0635,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,PIX,2025-09-26,Jogos,22,Físico e Digital
VND01268,PRD027,CLI046,TMP0640,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Boleto,2025-10-01,Jogos,27,Físico e Digital
VND01269,PRD027,CLI072,TMP0713,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Boleto,2025-12-13,Jogos,100,Físico e Digital
VND01270,PRD027,CLI067,TMP1091,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,Boleto,2026-12-26,Jogos,478,Físico e Digital
VND01271,PRD027,CLI049,TMP0660,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Débito,2025-10-21,Jogos,47,Físico e Digital
VND01272,PRD027,CLI004,TMP0642,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Débito,2025-10-03,Jogos,29,Físico e Digital
VND01273,PRD027,CLI063,TMP1062,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,PIX,2026-11-27,Jogos,449,Físico e Digital
VND01274,PRD027,CLI001,TMP0614,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,PIX,2025-09-05,Jogos,1,Físico e Digital
VND01275,PRD027,CLI045,TMP1069,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,Boleto,2026-12-04,Jogos,456,Físico e Digital
VND01276,PRD028,CLI008,TMP1068,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,App Mobile,PIX,2026-12-03,Jogos,14,Físico e Digital
VND01277,PRD028,CLI073,TMP1054,PLT008,PROMO015,1,359.91,10.00,359.91,264.90,95.01,26.40,App Mobile,Cartão Crédito,2026-11-19,Jogos,0,Físico e Digital
VND01278,PRD028,CLI039,TMP1090,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Boleto,2026-12-25,Jogos,36,Físico e Digital
VND01279,PRD028,CLI060,TMP1055,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,App Mobile,Boleto,2026-11-20,Jogos,1,Físico e Digital
VND01280,PRD028,CLI045,TMP1079,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,Boleto,2026-12-14,Jogos,25,Físico e Digital
VND01281,PRD028,CLI021,TMP1083,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,E-commerce,Cartão Débito,2026-12-18,Jogos,29,Físico e Digital
VND01282,PRD028,CLI064,TMP1096,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,E-commerce,Cartão Crédito,2026-12-31,Jogos,42,Físico e Digital
VND01283,PRD028,CLI005,TMP1080,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Boleto,2026-12-15,Jogos,26,Físico e Digital
VND01284,PRD028,CLI032,TMP1065,PLT008,PROMO015,1,359.91,10.00,359.91,264.90,95.01,26.40,App Mobile,Boleto,2026-11-30,Jogos,11,Físico e Digital
VND01285,PRD028,CLI054,TMP1055,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,PIX,2026-11-20,Jogos,1,Físico e Digital
VND01286,PRD028,CLI070,TMP1060,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,Loja Física,Boleto,2026-11-25,Jogos,6,Físico e Digital
VND01287,PRD028,CLI041,TMP1065,PLT008,PROMO012,1,279.93,30.00,279.93,264.90,"46,096.00",5.37,App Mobile,Boleto,2026-11-30,Jogos,11,Físico e Digital
VND01288,PRD028,CLI071,TMP1090,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,E-commerce,Boleto,2026-12-25,Jogos,36,Físico e Digital
VND01289,PRD028,CLI028,TMP1069,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,Boleto,2026-12-04,Jogos,15,Físico e Digital
VND01290,PRD028,CLI010,TMP1062,PLT008,PROMO015,2,359.91,10.00,719.82,529.80,190.02,26.40,E-commerce,Boleto,2026-11-27,Jogos,8,Físico e Digital
VND01291,PRD028,CLI028,TMP1076,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Cartão Crédito,2026-12-11,Jogos,22,Físico e Digital
VND01292,PRD028,CLI036,TMP1086,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,Boleto,2026-12-21,Jogos,32,Físico e Digital
VND01293,PRD028,CLI016,TMP1059,PLT008,PROMO015,1,359.91,10.00,359.91,264.90,95.01,26.40,Loja Física,PIX,2026-11-24,Jogos,5,Físico e Digital
VND01294,PRD028,CLI005,TMP1086,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,Boleto,2026-12-21,Jogos,32,Físico e Digital
VND01295,PRD028,CLI045,TMP1061,PLT008,PROMO015,2,359.91,10.00,719.82,529.80,190.02,26.40,E-commerce,Boleto,2026-11-26,Jogos,7,Físico e Digital
VND01296,PRD028,CLI066,TMP1076,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,E-commerce,Cartão Débito,2026-12-11,Jogos,22,Físico e Digital
VND01297,PRD028,CLI053,TMP1054,PLT008,PROMO015,1,359.91,10.00,359.91,264.90,95.01,26.40,Loja Física,Cartão Débito,2026-11-19,Jogos,0,Físico e Digital
VND01298,PRD028,CLI022,TMP1065,PLT008,PROMO015,1,359.91,10.00,359.91,264.90,95.01,26.40,Loja Física,Boleto,2026-11-30,Jogos,11,Físico e Digital
VND01299,PRD028,CLI046,TMP1057,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Boleto,2026-11-22,Jogos,3,Físico e Digital
VND01300,PRD028,CLI016,TMP1077,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,E-commerce,Boleto,2026-12-12,Jogos,23,Físico e Digital
VND01301,PRD028,CLI030,TMP1057,PLT008,PROMO015,2,359.91,10.00,719.82,529.80,190.02,26.40,E-commerce,Cartão Débito,2026-11-22,Jogos,3,Físico e Digital
VND01302,PRD028,CLI059,TMP1062,PLT008,PROMO015,1,359.91,10.00,359.91,264.90,95.01,26.40,App Mobile,Boleto,2026-11-27,Jogos,8,Físico e Digital
VND01303,PRD028,CLI040,TMP1077,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,E-commerce,PIX,2026-12-12,Jogos,23,Físico e Digital
VND01304,PRD028,CLI031,TMP1075,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Boleto,2026-12-10,Jogos,21,Físico e Digital
VND01305,PRD028,CLI015,TMP1074,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,E-commerce,Boleto,2026-12-09,Jogos,20,Físico e Digital
VND01306,PRD028,CLI021,TMP1078,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,Boleto,2026-12-13,Jogos,24,Físico e Digital
VND01307,PRD028,CLI007,TMP1075,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Cartão Crédito,2026-12-10,Jogos,21,Físico e Digital
VND01308,PRD028,CLI023,TMP1054,PLT008,PROMO015,1,359.91,10.00,359.91,264.90,95.01,26.40,E-commerce,Cartão Crédito,2026-11-19,Jogos,0,Físico e Digital
VND01309,PRD028,CLI071,TMP1093,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,E-commerce,PIX,2026-12-28,Jogos,39,Físico e Digital
VND01310,PRD028,CLI046,TMP1075,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Cartão Débito,2026-12-10,Jogos,21,Físico e Digital
VND01311,PRD028,CLI064,TMP1095,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,E-commerce,Cartão Débito,2026-12-30,Jogos,41,Físico e Digital
VND01312,PRD028,CLI005,TMP1081,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,Loja Física,Cartão Crédito,2026-12-16,Jogos,27,Físico e Digital
VND01313,PRD028,CLI056,TMP1069,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,E-commerce,Cartão Crédito,2026-12-04,Jogos,15,Físico e Digital
VND01314,PRD028,CLI069,TMP1066,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,E-commerce,Cartão Débito,2026-12-01,Jogos,12,Físico e Digital
VND01315,PRD028,CLI061,TMP1070,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Boleto,2026-12-05,Jogos,16,Físico e Digital
VND01316,PRD028,CLI071,TMP1055,PLT008,PROMO015,1,359.91,10.00,359.91,264.90,95.01,26.40,App Mobile,PIX,2026-11-20,Jogos,1,Físico e Digital
VND01317,PRD028,CLI031,TMP1059,PLT008,PROMO015,2,359.91,10.00,719.82,529.80,190.02,26.40,E-commerce,Cartão Crédito,2026-11-24,Jogos,5,Físico e Digital
VND01318,PRD028,CLI020,TMP1064,PLT008,PROMO015,2,359.91,10.00,719.82,529.80,190.02,26.40,App Mobile,PIX,2026-11-29,Jogos,10,Físico e Digital
VND01319,PRD028,CLI024,TMP1058,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,E-commerce,Cartão Crédito,2026-11-23,Jogos,4,Físico e Digital
VND01320,PRD028,CLI034,TMP1079,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,Boleto,2026-12-14,Jogos,25,Físico e Digital
VND01321,PRD028,CLI017,TMP1088,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,PIX,2026-12-23,Jogos,34,Físico e Digital
VND01322,PRD028,CLI054,TMP1094,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,App Mobile,Boleto,2026-12-29,Jogos,40,Físico e Digital
VND01323,PRD028,CLI019,TMP1070,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,E-commerce,Boleto,2026-12-05,Jogos,16,Físico e Digital
VND01324,PRD028,CLI023,TMP1084,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Boleto,2026-12-19,Jogos,30,Físico e Digital
VND01325,PRD028,CLI032,TMP1079,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,E-commerce,Cartão Crédito,2026-12-14,Jogos,25,Físico e Digital
VND01326,PRD028,CLI014,TMP1078,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,App Mobile,PIX,2026-12-13,Jogos,24,Físico e Digital
VND01327,PRD028,CLI024,TMP1067,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Cartão Crédito,2026-12-02,Jogos,13,Físico e Digital
VND01328,PRD028,CLI066,TMP1086,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,E-commerce,PIX,2026-12-21,Jogos,32,Físico e Digital
VND01329,PRD028,CLI034,TMP1092,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,App Mobile,Cartão Crédito,2026-12-27,Jogos,38,Físico e Digital
VND01330,PRD028,CLI041,TMP1089,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,E-commerce,PIX,2026-12-24,Jogos,35,Físico e Digital
VND01331,PRD028,CLI055,TMP1059,PLT008,PROMO000,2,399.90,0.00,799.80,529.80,270.00,33.76,Loja Física,PIX,2026-11-24,Jogos,5,Físico e Digital
VND01332,PRD028,CLI010,TMP1066,PLT008,PROMO000,1,399.90,0.00,399.90,264.90,135.00,33.76,Loja Física,PIX,2026-12-01,Jogos,12,Físico e Digital
